MONTH,PSCC2022,COMMODITY DESCRIPTION,UNIT,COUNTRY CODE,COUNTRY OF DESTINATION,GROSS KILO (in kg),QUANTITY (various),FREE_ON_BOARD,INSURANCE (in USD),FREIGHT (in USD)
09,2008922100,- - - - In airtight containers,Net kg ,624,"PAKISTAN, ISLAMIC REP. OF","117,188.00","107,814.00","75,645.00",0.00,0.00
09,2008922100,- - - - In airtight containers,Net kg ,856,UK OF GREAT BRITAIN AND N. IRELAND,"41,011.00","39,292.00","51,361.00",0.00,0.00
09,2008922100,- - - - In airtight containers,Net kg ,860,UNITED STATES OF AMERICA,"197,665.00","182,455.00","264,244.00",0.00,0.00
09,2008922100,- - - - In airtight containers,Net kg ,892,VIETNAM,"18,147.00","16,695.00","17,629.00",0.00,0.00
09,2008994103,- - - - In airtight containers | Palm fruit (kaong),Net kg ,064,BELGIUM,"7,068.00","6,162.00","26,995.00",0.00,0.00
09,2008994103,- - - - In airtight containers | Palm fruit (kaong),Net kg ,128,CANADA,"14,987.00","13,722.00","21,915.00",0.00,0.00
09,2008994103,- - - - In airtight containers | Palm fruit (kaong),Net kg ,576,NETHERLANDS,"20,832.00","19,790.00","24,744.00",0.00,0.00
09,2008994103,- - - - In airtight containers | Palm fruit (kaong),Net kg ,860,UNITED STATES OF AMERICA,"55,780.00","48,842.00","82,372.00",0.00,0.00
09,2008994106,- - - - In airtight containers | Banana chips or crackers,Net kg ,032,ARGENTINA,"82,868.00","75,646.00","136,413.00",0.00,0.00
09,2008994106,- - - - In airtight containers | Banana chips or crackers,Net kg ,036,AUSTRALIA,"26,036.00","23,433.00","50,400.00",0.00,0.00
09,2008994106,- - - - In airtight containers | Banana chips or crackers,Net kg ,128,CANADA,"80,038.00","72,036.00","163,991.00",0.00,0.00
09,2008994106,- - - - In airtight containers | Banana chips or crackers,Net kg ,160,CHILE,"10,580.00","9,522.00","19,099.00",0.00,0.00
09,2008994106,- - - - In airtight containers | Banana chips or crackers,Net kg ,164,PEOPLE'S REPUBLIC OF CHINA,"584,828.00","529,617.00","735,839.00",0.00,0.00
09,2008994106,- - - - In airtight containers | Banana chips or crackers,Net kg ,168,TAIWAN (REP. OF CHINA),630.00,590.00,"2,471.00",0.00,0.00
09,2008994106,- - - - In airtight containers | Banana chips or crackers,Net kg ,208,CZECH REPUBLIC (CZECHOSLOVAKIA),"24,522.00","23,134.00","30,700.00",0.00,0.00
09,2008994106,- - - - In airtight containers | Banana chips or crackers,Net kg ,212,DENMARK,"45,946.00","41,352.00","88,320.00",0.00,0.00
09,2008994106,- - - - In airtight containers | Banana chips or crackers,Net kg ,268,FRANCE,"23,345.00","21,243.00","42,562.00",0.00,0.00
09,2008994106,- - - - In airtight containers | Banana chips or crackers,Net kg ,309,GERMANY,"406,677.00","371,243.00","718,843.00",0.00,0.00
09,2008994106,- - - - In airtight containers | Banana chips or crackers,Net kg ,364,"HONG KONG, CHINA","1,206.00","1,085.00","2,656.00",0.00,0.00
09,2008994106,- - - - In airtight containers | Banana chips or crackers,Net kg ,400,ITALY,"12,177.00","10,960.00","27,905.00",0.00,0.00
09,2008994106,- - - - In airtight containers | Banana chips or crackers,Net kg ,412,JAPAN,"134,650.00","121,183.00","327,399.00",0.00,0.00
09,2008994106,- - - - In airtight containers | Banana chips or crackers,Net kg ,436,DEMOCRATIC PEOPLE'S REP. OF KOREA,"8,732.00","8,033.00","15,925.00",0.00,0.00
09,2008994106,- - - - In airtight containers | Banana chips or crackers,Net kg ,440,REPUBLIC OF KOREA,"93,514.00","84,581.00","222,886.00",0.00,0.00
09,2008994106,- - - - In airtight containers | Banana chips or crackers,Net kg ,476,LITHUANIA,"11,682.00","11,056.00","20,719.00",0.00,0.00
09,2008994106,- - - - In airtight containers | Banana chips or crackers,Net kg ,536,MEXICO,"11,793.00","10,614.00","22,912.00",0.00,0.00
09,2008994106,- - - - In airtight containers | Banana chips or crackers,Net kg ,576,NETHERLANDS,"134,822.00","122,944.00","234,055.00",0.00,0.00
09,2008994106,- - - - In airtight containers | Banana chips or crackers,Net kg ,648,POLAND,"44,626.00","40,163.00","91,237.00",0.00,0.00
09,2008994106,- - - - In airtight containers | Banana chips or crackers,Net kg ,720,SINGAPORE,22.00,20.00,153.00,0.00,0.00
09,2008994106,- - - - In airtight containers | Banana chips or crackers,Net kg ,732,"SOUTH AFRICA, REP. OF ","13,145.00","11,831.00","27,644.00",0.00,0.00
09,2008994106,- - - - In airtight containers | Banana chips or crackers,Net kg ,740,SPAIN,"29,727.00","26,754.00","75,437.00",0.00,0.00
09,2008994106,- - - - In airtight containers | Banana chips or crackers,Net kg ,764,SWEDEN,"25,855.00","23,270.00","41,040.00",0.00,0.00
09,2008994106,- - - - In airtight containers | Banana chips or crackers,Net kg ,780,THAILAND,"4,279.00","3,852.00","8,915.00",0.00,0.00
09,2008994106,- - - - In airtight containers | Banana chips or crackers,Net kg ,820,RUSSIAN FEDERATION,"90,948.00","81,853.00","163,056.00",0.00,0.00
09,2008994106,- - - - In airtight containers | Banana chips or crackers,Net kg ,836,"UNITED ARAB EMIRATES, N.E.S.","3,800.00","3,610.00","13,950.00",0.00,0.00
09,2008994106,- - - - In airtight containers | Banana chips or crackers,Net kg ,856,UK OF GREAT BRITAIN AND N. IRELAND,"252,222.00","228,099.00","436,548.00",0.00,0.00
09,2008994106,- - - - In airtight containers | Banana chips or crackers,Net kg ,860,UNITED STATES OF AMERICA,"759,715.00","683,778.00","1,459,230.00",0.00,0.00
09,2008994106,- - - - In airtight containers | Banana chips or crackers,Net kg ,868,GUAM,"23,269.00","21,036.00","106,551.00",0.00,0.00
09,2008994106,- - - - In airtight containers | Banana chips or crackers,Net kg ,892,VIETNAM,"257,372.00","235,549.00","333,311.00",0.00,0.00
09,2008994109,- - - - In airtight containers | Other,Net kg ,128,CANADA,"32,018.00","29,249.00","23,819.00",0.00,0.00
09,2008994109,- - - - In airtight containers | Other,Net kg ,844,QATAR,"20,032.00","18,029.00","11,650.00",0.00,0.00
09,2008994109,- - - - In airtight containers | Other,Net kg ,860,UNITED STATES OF AMERICA,"159,955.00","147,173.00","135,374.00",0.00,0.00
09,2008994906,- - - - Other | Banana chips or crackers,Net kg ,164,PEOPLE'S REPUBLIC OF CHINA,"44,660.00","40,040.00","16,016.00",0.00,0.00
09,2008994906,- - - - Other | Banana chips or crackers,Net kg ,704,SAUDI ARABIA,"5,676.00","5,392.00","16,224.00",0.00,0.00
09,2008994906,- - - - Other | Banana chips or crackers,Net kg ,860,UNITED STATES OF AMERICA,"41,440.00","41,000.00","39,620.00",0.00,0.00
09,2008994906,- - - - Other | Banana chips or crackers,Net kg ,892,VIETNAM,"26,127.00","23,950.00","31,785.00",0.00,0.00
09,2008994909,- - - - Other | Other,Net kg ,720,SINGAPORE,17.00,16.00,47.00,0.00,0.00
09,2009190009,- - Other | Other,Net kg ,440,REPUBLIC OF KOREA,40.00,37.00,"2,088.00",0.00,0.00
09,2009190009,- - Other | Other,Net kg ,626,"PALAU, REP. OF","2,585.00","2,327.00",698.00,0.00,0.00
09,2009310001,"- - Of a Brix value not exceeding 20 | Calamansi juice, concentrate",Net kg ,440,REPUBLIC OF KOREA,"48,000.00","43,200.00","180,000.00",0.00,0.00
09,2009390001,"- - Other | Calamansi juice, concentrate",Net kg ,440,REPUBLIC OF KOREA,"98,905.00","88,960.00","203,314.00",0.00,0.00
09,2009390001,"- - Other | Calamansi juice, concentrate",Net kg ,860,UNITED STATES OF AMERICA,"5,468.00","4,922.00","6,952.00",0.00,0.00
09,2009390011,"- - Other | Calamansi juice, other than concentrate",Net kg ,440,REPUBLIC OF KOREA,"23,672.00","21,741.00","38,874.00",0.00,0.00
09,2009390019,- - Other | Other,Net kg ,364,"HONG KONG, CHINA",170.00,153.00,150.00,0.00,0.00
09,2009410001,- - Of a Brix value not exceeding 20 | Concentrates,Net kg ,064,BELGIUM,"25,719.00","22,375.00","26,196.00",0.00,0.00
09,2009410001,- - Of a Brix value not exceeding 20 | Concentrates,Net kg ,268,FRANCE,"113,148.00","98,438.00","125,409.00",0.00,0.00
09,2009410001,- - Of a Brix value not exceeding 20 | Concentrates,Net kg ,412,JAPAN,"25,719.00","22,375.00","26,901.00",0.00,0.00
09,2009410001,- - Of a Brix value not exceeding 20 | Concentrates,Net kg ,440,REPUBLIC OF KOREA,"63,339.00","55,104.00","69,671.00",0.00,0.00
09,2009410001,- - Of a Brix value not exceeding 20 | Concentrates,Net kg ,576,NETHERLANDS,"190,874.00","166,059.00","228,528.00",0.00,0.00
09,2009410001,- - Of a Brix value not exceeding 20 | Concentrates,Net kg ,740,SPAIN,"25,719.00","22,375.00","26,196.00",0.00,0.00
09,2009410001,- - Of a Brix value not exceeding 20 | Concentrates,Net kg ,860,UNITED STATES OF AMERICA,"41,180.00","35,826.00","53,663.00",0.00,0.00
09,2009490001,- - Other | Concentrates,Net kg ,164,PEOPLE'S REPUBLIC OF CHINA,582.00,506.00,671.00,0.00,0.00
09,2009490001,- - Other | Concentrates,Net kg ,268,FRANCE,"22,665.00","19,718.00","24,986.00",0.00,0.00
09,2009490001,- - Other | Concentrates,Net kg ,500,MALAYSIA,"1,003.00",923.00,645.00,0.00,0.00
09,2009490001,- - Other | Concentrates,Net kg ,576,NETHERLANDS,"145,280.00","126,393.00","172,612.00",0.00,0.00
09,2009490001,- - Other | Concentrates,Net kg ,740,SPAIN,"51,438.00","44,750.00","52,392.00",0.00,0.00
09,2009490001,- - Other | Concentrates,Net kg ,860,UNITED STATES OF AMERICA,"107,013.00","93,100.00","137,280.00",0.00,0.00
09,2009490009,- - Other | Other,Net kg ,128,CANADA,"629,703.00","627,242.00","259,171.00",0.00,0.00
09,2009490009,- - Other | Other,Net kg ,168,TAIWAN (REP. OF CHINA),"34,258.00","31,517.00","22,041.00",0.00,0.00
09,2009490009,- - Other | Other,Net kg ,264,FINLAND,"18,289.00","18,289.00","10,735.00",0.00,0.00
09,2009490009,- - Other | Other,Net kg ,364,"HONG KONG, CHINA","19,160.00","19,160.00","7,642.00",0.00,0.00
09,2009490009,- - Other | Other,Net kg ,396,ISRAEL,"36,336.00","31,613.00","21,605.00",0.00,0.00
09,2009490009,- - Other | Other,Net kg ,408,"JAMAICA (EXCLUDES CAYMAN IS.,TURKS,CAICOS)","18,665.00","18,665.00","10,426.00",0.00,0.00
09,2009490009,- - Other | Other,Net kg ,412,JAPAN,"20,054.00","20,054.00","24,133.00",0.00,0.00
09,2009490009,- - Other | Other,Net kg ,440,REPUBLIC OF KOREA,"28,006.00","27,944.00","41,995.00",0.00,0.00
09,2009490009,- - Other | Other,Net kg ,576,NETHERLANDS,"88,189.00","88,189.00","36,003.00",0.00,0.00
09,2009490009,- - Other | Other,Net kg ,628,PANAMA,"18,824.00","18,824.00","11,496.00",0.00,0.00
09,2009490009,- - Other | Other,Net kg ,704,SAUDI ARABIA,"113,522.00","111,125.00","52,150.00",0.00,0.00
09,2009490009,- - Other | Other,Net kg ,740,SPAIN,"101,449.00","90,749.00","46,468.00",0.00,0.00
09,2009490009,- - Other | Other,Net kg ,796,TRINIDAD AND TOBAGO,"39,201.00","39,201.00","16,944.00",0.00,0.00
09,2009490009,- - Other | Other,Net kg ,860,UNITED STATES OF AMERICA,"9,608,502.00","9,084,615.00","4,670,186.00",0.00,0.00
09,2009490009,- - Other | Other,Net kg ,868,GUAM,"17,931.00","17,915.00","7,251.00",0.00,0.00
09,2009809002,"- - Other | Coconut milk, in powder form",Net kg ,168,TAIWAN (REP. OF CHINA),"12,528.00","11,275.00","63,000.00",0.00,0.00
09,2009809002,"- - Other | Coconut milk, in powder form",Net kg ,268,FRANCE,"13,751.00","12,376.00","65,790.00",0.00,0.00
09,2009809002,"- - Other | Coconut milk, in powder form",Net kg ,309,GERMANY,"27,502.00","24,752.00","140,094.00",0.00,0.00
09,2009809002,"- - Other | Coconut milk, in powder form",Net kg ,412,JAPAN,"18,228.00","16,405.00","94,050.00",0.00,0.00
09,2009809002,"- - Other | Coconut milk, in powder form",Net kg ,440,REPUBLIC OF KOREA,"8,124.00","7,312.00","35,978.00",0.00,0.00
09,2009809002,"- - Other | Coconut milk, in powder form",Net kg ,780,THAILAND,640.00,576.00,"3,960.00",0.00,0.00
09,2009809002,"- - Other | Coconut milk, in powder form",Net kg ,860,UNITED STATES OF AMERICA,"119,735.00","107,760.00","475,301.00",0.00,0.00
09,2009809009,"- - Other | Other, concentrate",Net kg ,036,AUSTRALIA,"1,446.00","1,301.00","7,270.00",0.00,0.00
09,2009809009,"- - Other | Other, concentrate",Net kg ,092,BRAZIL,"404,579.00","364,123.00","1,116,598.00",0.00,0.00
09,2009809009,"- - Other | Other, concentrate",Net kg ,780,THAILAND,"22,424.00","20,182.00","69,520.00",0.00,0.00
09,2009809009,"- - Other | Other, concentrate",Net kg ,860,UNITED STATES OF AMERICA,"143,536.00","129,183.00","447,424.00",0.00,0.00
09,2009809011,"- - Other | Mango juice, other than concentrate",Net kg ,128,CANADA,"266,400.00","239,760.00","73,083.00",0.00,0.00
09,2009809011,"- - Other | Mango juice, other than concentrate",Net kg ,168,TAIWAN (REP. OF CHINA),"21,060.00","20,007.00","13,104.00",0.00,0.00
09,2009809011,"- - Other | Mango juice, other than concentrate",Net kg ,309,GERMANY,"21,488.00","20,413.00","30,448.00",0.00,0.00
09,2009809011,"- - Other | Mango juice, other than concentrate",Net kg ,364,"HONG KONG, CHINA","10,500.00","9,154.00","21,600.00",0.00,0.00
09,2009809011,"- - Other | Mango juice, other than concentrate",Net kg ,800,PACIFIC TRUST TERRITORY,800.00,780.00,"3,500.00",0.00,0.00
09,2009809011,"- - Other | Mango juice, other than concentrate",Net kg ,860,UNITED STATES OF AMERICA,"102,132.00","92,887.00","89,587.00",0.00,0.00
09,2009809012,"- - Other | Coconut milk, in liquid form",Net kg ,036,AUSTRALIA,"33,856.00","30,778.00","94,702.00",0.00,0.00
09,2009809012,"- - Other | Coconut milk, in liquid form",Net kg ,128,CANADA,"58,755.00","53,095.00","85,294.00",0.00,0.00
09,2009809012,"- - Other | Coconut milk, in liquid form",Net kg ,268,FRANCE,"49,096.00","46,642.00","72,072.00",0.00,0.00
09,2009809012,"- - Other | Coconut milk, in liquid form",Net kg ,309,GERMANY,"57,615.00","52,378.00","95,736.00",0.00,0.00
09,2009809012,"- - Other | Coconut milk, in liquid form",Net kg ,412,JAPAN,"146,683.00","133,349.00","362,570.00",0.00,0.00
09,2009809012,"- - Other | Coconut milk, in liquid form",Net kg ,576,NETHERLANDS,"34,751.00","32,274.00","68,739.00",0.00,0.00
09,2009809012,"- - Other | Coconut milk, in liquid form",Net kg ,732,"SOUTH AFRICA, REP. OF ","1,687.00","1,656.00","6,205.00",0.00,0.00
09,2009809012,"- - Other | Coconut milk, in liquid form",Net kg ,740,SPAIN,"19,872.00","18,065.00","51,700.00",0.00,0.00
09,2009809012,"- - Other | Coconut milk, in liquid form",Net kg ,860,UNITED STATES OF AMERICA,"128,445.00","118,262.00","187,839.00",0.00,0.00
09,2009809019,"- - Other | Other, concentrate",Net kg ,036,AUSTRALIA,"39,672.00","35,568.00","20,664.00",0.00,0.00
09,2009809019,"- - Other | Other, concentrate",Net kg ,052,BAHRAIN,"18,000.00","15,692.00","7,000.00",0.00,0.00
09,2009809019,"- - Other | Other, concentrate",Net kg ,128,CANADA,"27,294.00","26,982.00","32,256.00",0.00,0.00
09,2009809019,"- - Other | Other, concentrate",Net kg ,364,"HONG KONG, CHINA",265.00,239.00,323.00,0.00,0.00
09,2009809019,"- - Other | Other, concentrate",Net kg ,440,REPUBLIC OF KOREA,14.00,13.00,716.00,0.00,0.00
09,2009809019,"- - Other | Other, concentrate",Net kg ,522,"MARSHALL ISLANDS, REP. OF","2,500.00","2,500.00","4,800.00",0.00,0.00
09,2009809019,"- - Other | Other, concentrate",Net kg ,538,"MICRONESIA, FEDERATED STATES OF","6,000.00","5,400.00","9,600.00",0.00,0.00
09,2009809019,"- - Other | Other, concentrate",Net kg ,632,PAPUA NEW GUINEA,"2,500.00","2,500.00","4,800.00",0.00,0.00
09,2009809019,"- - Other | Other, concentrate",Net kg ,836,"UNITED ARAB EMIRATES, N.E.S.","10,626.00","10,626.00","7,043.00",0.00,0.00
09,2009809019,"- - Other | Other, concentrate",Net kg ,844,QATAR,"3,593.00","3,234.00","1,996.00",0.00,0.00
09,2009809019,"- - Other | Other, concentrate",Net kg ,860,UNITED STATES OF AMERICA,"100,132.00","95,125.00","79,919.00",0.00,0.00
09,2009809019,"- - Other | Other, concentrate",Net kg ,868,GUAM,402.00,386.00,464.00,0.00,0.00
09,2009900009,- Mixtures of juices | Other,Net kg ,364,"HONG KONG, CHINA","29,947.00","28,454.00","10,738.00",0.00,0.00
09,2009900009,- Mixtures of juices | Other,Net kg ,412,JAPAN,"14,200.00","12,379.00","4,482.00",0.00,0.00
09,2009900009,- Mixtures of juices | Other,Net kg ,500,MALAYSIA,"21,000.00","18,308.00","10,100.00",0.00,0.00
09,2009900009,- Mixtures of juices | Other,Net kg ,522,"MARSHALL ISLANDS, REP. OF","55,120.00","55,120.00","21,960.00",0.00,0.00
09,2009900009,- Mixtures of juices | Other,Net kg ,538,"MICRONESIA, FEDERATED STATES OF","12,430.00","12,430.00","4,920.00",0.00,0.00
09,2009900009,- Mixtures of juices | Other,Net kg ,548,MONGOLIA,"15,533.00","13,542.00","9,855.00",0.00,0.00
09,2009900009,- Mixtures of juices | Other,Net kg ,632,PAPUA NEW GUINEA,"16,200.00","14,123.00","13,158.00",0.00,0.00
09,2009900009,- Mixtures of juices | Other,Net kg ,720,SINGAPORE,"1,237.00","1,138.00",929.00,0.00,0.00
09,2009900009,- Mixtures of juices | Other,Net kg ,768,SWITZERLAND,"18,000.00","15,692.00","11,705.00",0.00,0.00
09,2009900009,- Mixtures of juices | Other,Net kg ,836,"UNITED ARAB EMIRATES, N.E.S.","3,310.00","3,045.00","2,207.00",0.00,0.00
09,2009900009,- Mixtures of juices | Other,Net kg ,844,QATAR,"50,723.00","45,788.00","36,320.00",0.00,0.00
09,2009900009,- Mixtures of juices | Other,Net kg ,860,UNITED STATES OF AMERICA,"211,529.00","191,620.00","184,725.00",0.00,0.00
09,2009900009,- Mixtures of juices | Other,Net kg ,868,GUAM,"111,126.00","102,120.00","99,985.00",0.00,0.00
09,2101111001,- - - Instant coffee | A.  In-Quota,Net kg ,036,AUSTRALIA,630.00,567.00,"5,196.00",0.00,0.00
09,2101111001,- - - Instant coffee | A.  In-Quota,Net kg ,128,CANADA,"2,193.00","2,083.00","6,303.00",0.00,0.00
09,2101111001,- - - Instant coffee | A.  In-Quota,Net kg ,364,"HONG KONG, CHINA","1,684.00","1,617.00","3,238.00",0.00,0.00
09,2101111001,- - - Instant coffee | A.  In-Quota,Net kg ,432,KENYA,"31,056.00","27,950.00","21,980.00",0.00,0.00
09,2101111001,- - - Instant coffee | A.  In-Quota,Net kg ,604,NIGERIA,"184,095.00","165,688.00","130,210.00",0.00,0.00
09,2101111001,- - - Instant coffee | A.  In-Quota,Net kg ,632,PAPUA NEW GUINEA,"7,123.00","6,410.00","19,386.00",0.00,0.00
09,2101111001,- - - Instant coffee | A.  In-Quota,Net kg ,780,THAILAND,"6,420.00","5,778.00","44,310.00",0.00,0.00
09,2101111001,- - - Instant coffee | A.  In-Quota,Net kg ,816,UGANDA,"74,324.00","66,892.00","46,112.00",0.00,0.00
09,2101111001,- - - Instant coffee | A.  In-Quota,Net kg ,836,"UNITED ARAB EMIRATES, N.E.S.","5,528.00","4,975.00","11,321.00",0.00,0.00
09,2101111001,- - - Instant coffee | A.  In-Quota,Net kg ,860,UNITED STATES OF AMERICA,"2,429.00","2,205.00","6,644.00",0.00,0.00
09,2101111001,- - - Instant coffee | A.  In-Quota,Net kg ,868,GUAM,"1,136.00","1,091.00","4,228.00",0.00,0.00
09,2101119001,- - - Other | A.  In-Quota,Net kg ,036,AUSTRALIA,"8,617.00","8,033.00","47,780.00",0.00,0.00
09,2101119001,- - - Other | A.  In-Quota,Net kg ,168,TAIWAN (REP. OF CHINA),"6,994.00","6,304.00","21,791.00",0.00,0.00
09,2101119001,- - - Other | A.  In-Quota,Net kg ,868,GUAM,194.00,186.00,580.00,0.00,0.00
09,2101200002,"- Extracts, essences and concentrates, of tea or mate, and preparations with a basis of these extracts, essences or concentrates or with a basis of tea or mate | Preparations of tea or mate",Net kg ,016,AMERICAN SAMOA,"16,395.00","15,576.00","10,733.00",0.00,0.00
09,2101200002,"- Extracts, essences and concentrates, of tea or mate, and preparations with a basis of these extracts, essences or concentrates or with a basis of tea or mate | Preparations of tea or mate",Net kg ,036,AUSTRALIA,"8,204.00","7,151.00","5,058.00",0.00,0.00
09,2101200002,"- Extracts, essences and concentrates, of tea or mate, and preparations with a basis of these extracts, essences or concentrates or with a basis of tea or mate | Preparations of tea or mate",Net kg ,052,BAHRAIN,"1,310.00","1,179.00",862.00,0.00,0.00
09,2101200002,"- Extracts, essences and concentrates, of tea or mate, and preparations with a basis of these extracts, essences or concentrates or with a basis of tea or mate | Preparations of tea or mate",Net kg ,108,BRUNEI DARUSSALAM,"1,369.00","1,300.00",700.00,0.00,0.00
09,2101200002,"- Extracts, essences and concentrates, of tea or mate, and preparations with a basis of these extracts, essences or concentrates or with a basis of tea or mate | Preparations of tea or mate",Net kg ,128,CANADA,"32,283.00","30,669.00","18,449.00",0.00,0.00
09,2101200002,"- Extracts, essences and concentrates, of tea or mate, and preparations with a basis of these extracts, essences or concentrates or with a basis of tea or mate | Preparations of tea or mate",Net kg ,444,KUWAIT,"2,072.00","1,865.00","1,308.00",0.00,0.00
09,2101200002,"- Extracts, essences and concentrates, of tea or mate, and preparations with a basis of these extracts, essences or concentrates or with a basis of tea or mate | Preparations of tea or mate",Net kg ,588,VANUATU (NEW HEBRIDES),"10,924.00","9,832.00","6,301.00",0.00,0.00
09,2101200002,"- Extracts, essences and concentrates, of tea or mate, and preparations with a basis of these extracts, essences or concentrates or with a basis of tea or mate | Preparations of tea or mate",Net kg ,592,NEW ZEALAND,"6,999.00","6,508.00","4,006.00",0.00,0.00
09,2101200002,"- Extracts, essences and concentrates, of tea or mate, and preparations with a basis of these extracts, essences or concentrates or with a basis of tea or mate | Preparations of tea or mate",Net kg ,626,"PALAU, REP. OF","14,665.00","12,785.00","9,173.00",0.00,0.00
